id,Target
114904,Enrolled
114905,Dropout
114906,Graduate
114907,Enrolled
114908,Graduate
114909,Graduate
114910,Enrolled
114911,Dropout
114912,Graduate
114913,Dropout
114914,Graduate
114915,Enrolled
114916,Enrolled
114917,Dropout
114918,Graduate
114919,Graduate
114920,Enrolled
114921,Enrolled
114922,Graduate
114923,Graduate
114924,Enrolled
114925,Graduate
114926,Enrolled
114927,Graduate
114928,Graduate
114929,Dropout
114930,Graduate
114931,Graduate
114932,Enrolled
114933,Graduate
114934,Graduate
114935,Enrolled
114936,Graduate
114937,Enrolled
114938,Graduate
114939,Dropout
114940,Dropout
114941,Enrolled
114942,Enrolled
114943,Dropout
114944,Enrolled
114945,Graduate
114946,Enrolled
114947,Graduate
114948,Graduate
114949,Enrolled
114950,Enrolled
114951,Dropout
114952,Dropout
114953,Graduate
114954,Enrolled
114955,Graduate
114956,Enrolled
114957,Graduate
114958,Enrolled
114959,Enrolled
114960,Dropout
114961,Enrolled
114962,Enrolled
114963,Graduate
114964,Graduate
114965,Enrolled
114966,Dropout
114967,Graduate
114968,Graduate
114969,Dropout
114970,Enrolled
114971,Graduate
114972,Enrolled
114973,Graduate
114974,Enrolled
114975,Graduate
114976,Graduate
114977,Graduate
114978,Graduate
114979,Enrolled
114980,Graduate
114981,Enrolled
114982,Dropout
114983,Graduate
114984,Graduate
114985,Dropout
114986,Graduate
114987,Enrolled
114988,Dropout
114989,Graduate
114990,Graduate
114991,Graduate
114992,Enrolled
114993,Enrolled
114994,Graduate
114995,Enrolled
114996,Dropout
114997,Graduate
114998,Graduate
114999,Graduate
115000,Graduate
115001,Graduate
115002,Graduate
115003,Dropout
115004,Enrolled
115005,Dropout
115006,Graduate
115007,Enrolled
115008,Enrolled
115009,Enrolled
115010,Graduate
115011,Enrolled
115012,Graduate
115013,Graduate
115014,Graduate
115015,Graduate
115016,Enrolled
115017,Graduate
115018,Graduate
115019,Graduate
115020,Enrolled
115021,Graduate
115022,Dropout
115023,Graduate
115024,Graduate
115025,Graduate
115026,Graduate
115027,Enrolled
115028,Graduate
115029,Enrolled
115030,Graduate
115031,Dropout
115032,Graduate
115033,Enrolled
115034,Enrolled
115035,Enrolled
115036,Graduate
115037,Graduate
115038,Graduate
115039,Graduate
115040,Graduate
115041,Graduate
115042,Dropout
115043,Enrolled
115044,Enrolled
115045,Graduate
115046,Graduate
115047,Dropout
115048,Graduate
115049,Enrolled
115050,Enrolled
115051,Dropout
115052,Graduate
115053,Dropout
115054,Graduate
115055,Graduate
115056,Graduate
115057,Graduate
115058,Enrolled
115059,Dropout
115060,Graduate
115061,Dropout
115062,Enrolled
115063,Enrolled
115064,Graduate
115065,Graduate
115066,Graduate
115067,Enrolled
115068,Enrolled
115069,Enrolled
115070,Graduate
115071,Dropout
115072,Graduate
115073,Enrolled
115074,Dropout
115075,Enrolled
115076,Dropout
115077,Enrolled
115078,Graduate
115079,Graduate
115080,Graduate
115081,Enrolled
115082,Graduate
115083,Enrolled
115084,Graduate
115085,Graduate
115086,Dropout
115087,Graduate
115088,Enrolled
115089,Enrolled
115090,Dropout
115091,Dropout
115092,Dropout
115093,Enrolled
115094,Graduate
115095,Graduate
115096,Graduate
115097,Graduate
115098,Dropout
115099,Dropout
115100,Dropout
115101,Graduate
115102,Graduate
115103,Graduate
115104,Dropout
115105,Enrolled
115106,Graduate
115107,Enrolled
115108,Enrolled
115109,Enrolled
115110,Graduate
115111,Dropout
115112,Enrolled
115113,Dropout
115114,Dropout
115115,Dropout
115116,Graduate
115117,Enrolled
115118,Graduate
115119,Enrolled
115120,Graduate
115121,Graduate
115122,Enrolled
115123,Graduate
115124,Graduate
115125,Graduate
115126,Enrolled
115127,Graduate
115128,Dropout
115129,Enrolled
115130,Graduate
115131,Graduate
115132,Enrolled
115133,Graduate
115134,Dropout
115135,Graduate
115136,Graduate
115137,Graduate
115138,Enrolled
115139,Graduate
115140,Graduate
115141,Graduate
115142,Graduate
115143,Graduate
115144,Graduate
115145,Enrolled
115146,Graduate
115147,Graduate
115148,Graduate
115149,Graduate
115150,Enrolled
115151,Graduate
115152,Graduate
115153,Graduate
115154,Graduate
115155,Enrolled
115156,Graduate
115157,Graduate
115158,Graduate
115159,Enrolled
115160,Dropout
115161,Graduate
115162,Graduate
115163,Dropout
115164,Graduate
115165,Enrolled
115166,Graduate
115167,Graduate
115168,Graduate
115169,Graduate
115170,Graduate
115171,Enrolled
115172,Graduate
115173,Graduate
115174,Graduate
115175,Graduate
115176,Graduate
115177,Graduate
115178,Graduate
115179,Graduate
115180,Enrolled
115181,Graduate
115182,Enrolled
115183,Enrolled
115184,Graduate
115185,Graduate
115186,Graduate
115187,Graduate
115188,Graduate
115189,Graduate
115190,Graduate
115191,Enrolled
115192,Graduate
115193,Enrolled
115194,Enrolled
115195,Dropout
115196,Graduate
115197,Graduate
115198,Dropout
115199,Graduate
115200,Enrolled
115201,Enrolled
115202,Enrolled
115203,Graduate
115204,Graduate
115205,Enrolled
115206,Graduate
115207,Enrolled
115208,Graduate
115209,Graduate
115210,Graduate
115211,Enrolled
115212,Graduate
115213,Enrolled
115214,Dropout
115215,Enrolled
115216,Dropout
115217,Enrolled
115218,Graduate
115219,Graduate
115220,Graduate
115221,Graduate
115222,Enrolled
115223,Graduate
115224,Enrolled
115225,Dropout
115226,Graduate
115227,Graduate
115228,Dropout
115229,Dropout
115230,Enrolled
115231,Graduate
115232,Graduate
115233,Enrolled
115234,Graduate
115235,Graduate
115236,Dropout
115237,Enrolled
115238,Graduate
115239,Dropout
115240,Enrolled
115241,Graduate
115242,Enrolled
115243,Enrolled
115244,Graduate
115245,Enrolled
115246,Graduate
115247,Enrolled
115248,Graduate
115249,Graduate
115250,Graduate
115251,Dropout
115252,Graduate
115253,Graduate
115254,Graduate
115255,Graduate
115256,Graduate
115257,Enrolled
115258,Graduate
115259,Enrolled
115260,Enrolled
115261,Graduate
115262,Graduate
115263,Graduate
115264,Graduate
115265,Enrolled
115266,Graduate
115267,Dropout
115268,Graduate
115269,Graduate
115270,Dropout
115271,Graduate
115272,Graduate
115273,Graduate
115274,Graduate
115275,Graduate
115276,Graduate
115277,Graduate
115278,Graduate
115279,Enrolled
115280,Graduate
115281,Enrolled
115282,Graduate
115283,Graduate
115284,Graduate
115285,Dropout
115286,Graduate
115287,Graduate
115288,Graduate
115289,Graduate
115290,Enrolled
115291,Enrolled
115292,Graduate
115293,Dropout
115294,Enrolled
115295,Enrolled
115296,Graduate
115297,Graduate
115298,Graduate
115299,Enrolled
115300,Graduate
115301,Dropout
115302,Dropout
115303,Graduate
115304,Enrolled
115305,Enrolled
115306,Dropout
115307,Graduate
115308,Graduate
115309,Enrolled
115310,Enrolled
115311,Graduate
115312,Graduate
115313,Dropout
115314,Graduate
115315,Graduate
115316,Graduate
115317,Graduate
115318,Enrolled
115319,Dropout
115320,Enrolled
115321,Graduate
115322,Graduate
115323,Graduate
115324,Graduate
115325,Graduate
115326,Enrolled
115327,Graduate
115328,Dropout
115329,Enrolled
115330,Graduate
115331,Graduate
115332,Graduate
115333,Enrolled
115334,Graduate
115335,Dropout
115336,Enrolled
115337,Enrolled
115338,Graduate
115339,Graduate
115340,Graduate
115341,Enrolled
115342,Graduate
115343,Enrolled
115344,Graduate
115345,Dropout
115346,Enrolled
115347,Graduate
115348,Graduate
115349,Enrolled
115350,Dropout
115351,Graduate
115352,Enrolled
115353,Graduate
115354,Dropout
115355,Graduate
115356,Graduate
115357,Graduate
115358,Graduate
115359,Graduate
115360,Graduate
115361,Enrolled
115362,Graduate
115363,Graduate
115364,Graduate
115365,Graduate
115366,Graduate
115367,Graduate
115368,Graduate
115369,Enrolled
115370,Enrolled
115371,Enrolled
115372,Graduate
115373,Dropout
115374,Graduate
115375,Graduate
115376,Graduate
115377,Graduate
115378,Graduate
115379,Graduate
115380,Graduate
115381,Graduate
115382,Enrolled
115383,Graduate
115384,Graduate
115385,Graduate
115386,Enrolled
115387,Enrolled
115388,Dropout
115389,Graduate
115390,Graduate
115391,Graduate
115392,Graduate
115393,Graduate
115394,Graduate
115395,Enrolled
115396,Graduate
115397,Dropout
115398,Graduate
115399,Graduate
115400,Graduate
115401,Enrolled
115402,Graduate
115403,Graduate
115404,Dropout
115405,Dropout
115406,Enrolled
115407,Enrolled
115408,Enrolled
115409,Graduate
115410,Enrolled
115411,Graduate
115412,Graduate
115413,Dropout
115414,Graduate
115415,Dropout
115416,Graduate
115417,Enrolled
115418,Graduate
115419,Graduate
115420,Enrolled
115421,Graduate
115422,Enrolled
115423,Enrolled
115424,Graduate
115425,Dropout
115426,Enrolled
115427,Enrolled
115428,Enrolled
115429,Graduate
115430,Enrolled
115431,Graduate
115432,Graduate
115433,Graduate
115434,Graduate
115435,Graduate
115436,Dropout
115437,Enrolled
115438,Graduate
115439,Enrolled
115440,Graduate
115441,Dropout
115442,Graduate
115443,Graduate
115444,Graduate
115445,Graduate
115446,Graduate
115447,Graduate
115448,Dropout
115449,Graduate
115450,Graduate
115451,Graduate
115452,Graduate
115453,Enrolled
115454,Graduate
115455,Dropout
115456,Enrolled
115457,Dropout
115458,Graduate
115459,Graduate
115460,Enrolled
115461,Graduate
115462,Graduate
115463,Graduate
115464,Graduate
115465,Graduate
115466,Graduate
115467,Graduate
115468,Graduate
115469,Graduate
115470,Graduate
115471,Graduate
115472,Graduate
115473,Enrolled
115474,Graduate
115475,Enrolled
115476,Graduate
115477,Graduate
115478,Graduate
115479,Graduate
115480,Graduate
115481,Graduate
115482,Dropout
115483,Dropout
115484,Graduate
115485,Enrolled
115486,Graduate
115487,Enrolled
115488,Graduate
115489,Graduate
115490,Graduate
115491,Enrolled
115492,Graduate
115493,Graduate
115494,Graduate
115495,Enrolled
115496,Graduate
115497,Graduate
115498,Graduate
115499,Enrolled
115500,Graduate
115501,Graduate
115502,Dropout
115503,Enrolled
115504,Graduate
115505,Dropout
115506,Graduate
115507,Enrolled
115508,Dropout
115509,Enrolled
115510,Enrolled
115511,Graduate
115512,Graduate
115513,Graduate
115514,Graduate
115515,Graduate
115516,Enrolled
115517,Graduate
115518,Enrolled
115519,Graduate
115520,Graduate
115521,Graduate
115522,Graduate
115523,Graduate
115524,Graduate
115525,Dropout
115526,Graduate
115527,Graduate
115528,Graduate
115529,Enrolled
115530,Enrolled
115531,Graduate
115532,Dropout
115533,Graduate
115534,Enrolled
115535,Graduate
115536,Enrolled
115537,Graduate
115538,Enrolled
115539,Dropout
115540,Graduate
115541,Graduate
115542,Enrolled
115543,Dropout
115544,Enrolled
115545,Enrolled
115546,Graduate
115547,Enrolled
115548,Enrolled
115549,Enrolled
115550,Dropout
115551,Enrolled
115552,Graduate
115553,Dropout
115554,Enrolled
115555,Enrolled
115556,Graduate
115557,Enrolled
115558,Graduate
115559,Graduate
115560,Graduate
115561,Enrolled
115562,Enrolled
115563,Graduate
115564,Graduate
115565,Graduate
115566,Graduate
115567,Dropout
115568,Graduate
115569,Dropout
115570,Dropout
115571,Graduate
115572,Graduate
115573,Graduate
115574,Graduate
115575,Enrolled
115576,Graduate
115577,Graduate
115578,Graduate
115579,Graduate
115580,Dropout
115581,Graduate
115582,Enrolled
115583,Graduate
115584,Graduate
115585,Graduate
115586,Enrolled
115587,Dropout
115588,Graduate
115589,Graduate
115590,Enrolled
115591,Graduate
115592,Enrolled
115593,Enrolled
115594,Enrolled
115595,Enrolled
115596,Graduate
115597,Dropout
115598,Graduate
115599,Graduate
115600,Graduate
115601,Graduate
115602,Graduate
115603,Graduate
115604,Graduate
115605,Enrolled
115606,Graduate
115607,Graduate
115608,Graduate
115609,Enrolled
115610,Graduate
115611,Dropout
115612,Enrolled
115613,Graduate
115614,Dropout
115615,Enrolled
115616,Dropout
115617,Graduate
115618,Enrolled
115619,Enrolled
115620,Graduate
115621,Dropout
115622,Graduate
115623,Graduate
115624,Graduate
115625,Graduate
115626,Enrolled
115627,Dropout
115628,Graduate
115629,Graduate
115630,Graduate
115631,Graduate
115632,Graduate
115633,Enrolled
115634,Enrolled
115635,Graduate
115636,Enrolled
115637,Dropout
115638,Graduate
115639,Graduate
115640,Enrolled
115641,Dropout
115642,Enrolled
115643,Graduate
115644,Graduate
115645,Graduate
115646,Graduate
115647,Graduate
115648,Enrolled
115649,Graduate
115650,Graduate
115651,Graduate
115652,Dropout
115653,Graduate
115654,Enrolled
115655,Graduate
115656,Graduate
115657,Enrolled
115658,Graduate
115659,Graduate
115660,Graduate
115661,Graduate
115662,Enrolled
115663,Graduate
115664,Enrolled
115665,Enrolled
115666,Graduate
115667,Graduate
115668,Graduate
115669,Enrolled
115670,Graduate
115671,Graduate
115672,Graduate
115673,Graduate
115674,Graduate
115675,Enrolled
115676,Dropout
115677,Enrolled
115678,Enrolled
115679,Enrolled
115680,Dropout
115681,Graduate
115682,Graduate
115683,Graduate
115684,Graduate
115685,Dropout
115686,Enrolled
115687,Enrolled
115688,Enrolled
115689,Graduate
115690,Graduate
115691,Dropout
115692,Dropout
115693,Dropout
115694,Enrolled
115695,Graduate
115696,Graduate
115697,Graduate
115698,Graduate
115699,Graduate
115700,Graduate
115701,Graduate
115702,Graduate
115703,Graduate
115704,Enrolled
115705,Graduate
115706,Enrolled
115707,Enrolled
115708,Graduate
115709,Graduate
115710,Graduate
115711,Graduate
115712,Graduate
115713,Graduate
115714,Graduate
115715,Enrolled
115716,Graduate
115717,Enrolled
115718,Enrolled
115719,Dropout
115720,Graduate
115721,Dropout
115722,Graduate
115723,Enrolled
115724,Enrolled
115725,Dropout
115726,Enrolled
115727,Graduate
115728,Graduate
115729,Graduate
115730,Graduate
115731,Enrolled
115732,Graduate
115733,Enrolled
115734,Dropout
115735,Graduate
115736,Graduate
115737,Graduate
115738,Enrolled
115739,Enrolled
115740,Graduate
115741,Dropout
115742,Graduate
115743,Dropout
115744,Graduate
115745,Enrolled
115746,Graduate
115747,Enrolled
115748,Graduate
115749,Graduate
115750,Graduate
115751,Enrolled
115752,Enrolled
115753,Enrolled
115754,Dropout
115755,Graduate
115756,Enrolled
115757,Dropout
115758,Enrolled
115759,Graduate
115760,Graduate
115761,Dropout
115762,Enrolled
115763,Graduate
115764,Graduate
115765,Dropout
115766,Enrolled
115767,Enrolled
115768,Graduate
115769,Graduate
115770,Enrolled
115771,Enrolled
115772,Graduate
115773,Enrolled
115774,Enrolled
115775,Dropout
115776,Graduate
115777,Graduate
115778,Graduate
115779,Graduate
115780,Graduate
115781,Enrolled
115782,Enrolled
115783,Dropout
115784,Enrolled
115785,Enrolled
115786,Enrolled
115787,Enrolled
115788,Dropout
115789,Graduate
115790,Enrolled
115791,Dropout
115792,Graduate
115793,Graduate
115794,Graduate
115795,Graduate
115796,Dropout
115797,Enrolled
115798,Enrolled
115799,Graduate
115800,Dropout
115801,Graduate
115802,Graduate
115803,Graduate
115804,Enrolled
115805,Enrolled
115806,Dropout
115807,Enrolled
115808,Enrolled
115809,Enrolled
115810,Graduate
115811,Dropout
115812,Graduate
115813,Enrolled
115814,Graduate
115815,Graduate
115816,Enrolled
115817,Graduate
115818,Graduate
115819,Dropout
115820,Enrolled
115821,Enrolled
115822,Enrolled
115823,Graduate
115824,Graduate
115825,Enrolled
115826,Enrolled
115827,Graduate
115828,Enrolled
115829,Graduate
115830,Enrolled
115831,Graduate
115832,Dropout
115833,Enrolled
115834,Enrolled
115835,Graduate
115836,Graduate
115837,Enrolled
115838,Graduate
115839,Graduate
115840,Graduate
115841,Graduate
115842,Enrolled
115843,Graduate
115844,Graduate
115845,Graduate
115846,Enrolled
115847,Graduate
115848,Graduate
115849,Graduate
115850,Graduate
115851,Dropout
115852,Graduate
115853,Graduate
115854,Dropout
115855,Enrolled
115856,Enrolled
115857,Graduate
115858,Dropout
115859,Dropout
115860,Graduate
115861,Enrolled
115862,Enrolled
115863,Graduate
115864,Dropout
115865,Graduate
115866,Graduate
115867,Enrolled
115868,Enrolled
115869,Graduate
115870,Graduate
115871,Graduate
115872,Graduate
115873,Graduate
115874,Graduate
115875,Graduate
115876,Enrolled
115877,Enrolled
115878,Graduate
115879,Enrolled
115880,Graduate
115881,Graduate
